SensorID,Timestamp,SensorType,X,Y,SensorData,BatteryLife,Temperature,IsFaulty
88,18-Apr-2024 22:43:11,Temperature,51.8641980114925,71.1454925658897,8.83131010744279,41.9085392399358,50.2622658180536,0
89,18-Apr-2024 22:43:12,Humidity,88.9334793613539,99.7265824399631,54.9138270413893,41.8313068388541,48.0180264331144,0
90,18-Apr-2024 22:43:13,Pressure,12.7734403771986,67.0442765907085,9.0405058157186,41.7647793011624,47.2618230711712,0
91,18-Apr-2024 22:43:14,Temperature,66.1285062437979,88.4588123501992,75.5997173337897,41.6725704827052,49.3049687422876,0
92,18-Apr-2024 22:43:15,Humidity,96.3915342041608,86.133464167113,80.0479148508936,41.590493196288,49.7019956022766,0
93,18-Apr-2024 22:43:16,Pressure,48.8016471938187,88.2110432196221,1.60924587835269,41.5142170635372,48.0833063926536,0
94,18-Apr-2024 22:43:17,Temperature,49.960003186681,6.77186856173879,25.7733715925724,41.4246229578137,47.8822820792961,0
95,18-Apr-2024 22:43:18,Humidity,27.1761550067826,89.6883092263113,96.9660964269228,41.4076965034347,48.4523569162448,0
96,18-Apr-2024 22:43:19,Pressure,34.7459097880782,39.7206836092416,50.0346597773415,41.3839691890635,47.9956360793937,0
97,18-Apr-2024 22:43:20,Temperature,90.9375134934932,15.5536411225607,39.9269060176116,41.3558253911457,48.8430332537214,0
98,18-Apr-2024 22:43:21,Humidity,18.1218210124441,18.9197930680542,87.2036860702503,41.2995165126576,50.8371172429587,0
99,18-Apr-2024 22:43:22,Pressure,32.2296110762224,31.7705620391961,61.8724790341369,41.2351569740608,52.2573505280681,0
100,18-Apr-2024 22:43:23,Temperature,73.6808005178534,1.36556334163564,53.3071986459201,41.1829985809357,51.1017893905829,0
1,18-Apr-2024 22:41:44,Temperature,32.3005556746557,21.5759649294488,6.10093585495327,22.7934096426963,51.6912226552863,0
2,18-Apr-2024 22:41:45,Humidity,61.5884052662439,96.0304291593947,87.0890583440171,22.7176649426387,50.3343391779222,0
3,18-Apr-2024 22:41:46,Pressure,17.5435215552556,75.5733231136355,18.4764262970268,22.659902661874,51.2200452173929,0
4,18-Apr-2024 22:41:47,Temperature,75.9324047712104,92.5193585766197,18.2148196762708,22.6144076986273,50.5211646525117,0
5,18-Apr-2024 22:41:48,Humidity,13.461775427514,14.7736971041102,48.4781830293272,22.5476484196955,49.0501773419656,0
6,18-Apr-2024 22:41:49,Pressure,52.2846261957315,57.786310152602,99.3659679830358,22.5409087927653,53.5687161163118,0
7,18-Apr-2024 22:41:50,Temperature,72.8350659505191,44.0890804707979,43.9793273944032,22.4887594663549,51.897254698237,0
8,18-Apr-2024 22:41:51,Humidity,21.4450627537224,11.9811943073578,42.2800033951041,22.4126221745641,54.2930663104243,0
9,18-Apr-2024 22:41:52,Pressure,80.0562360827419,5.9770198348958,98.7642098534043,22.3641057473874,53.0178854588729,0
10,18-Apr-2024 22:41:53,Temperature,88.55754430072,56.1152435064706,90.43631904228,22.356847259603,53.965279881164,0
11,18-Apr-2024 22:41:54,Humidity,93.0291324767973,4.71791426708967,53.2711825544996,22.3053217926161,53.8935233136417,0
12,18-Apr-2024 22:41:55,Pressure,93.8671878343502,12.3320384114126,40.6440711915046,22.2547678713229,55.1682563905888,0
13,18-Apr-2024 22:41:56,Temperature,41.2365781399007,17.6929269012685,0.655775874425146,22.2243205301367,58.3617377689932,0
14,18-Apr-2024 22:41:57,Humidity,30.9980274805266,40.2728693699128,40.9822041960648,22.1562837551947,54.0139155685709,0
15,18-Apr-2024 22:41:58,Pressure,35.1389671563204,46.0661035396695,14.224760988774,22.1369988109414,55.5255055001789,0
16,18-Apr-2024 22:41:59,Temperature,94.3819725400808,15.6327907423453,77.4118999234683,22.0853490326947,54.9558995957071,0
17,18-Apr-2024 22:42:00,Humidity,73.717503226613,51.0207101916614,33.2800636336998,21.990745397031,56.2784168071228,0
18,18-Apr-2024 22:42:01,Pressure,44.2825870488699,56.6147091558407,96.1463427900628,21.9453191359269,57.0718597735204,0
19,18-Apr-2024 22:42:02,Temperature,23.9102660179586,81.8406633817509,18.0847985941288,21.8950521368279,57.7186653256959,0
20,18-Apr-2024 22:42:03,Humidity,93.7017386515742,9.05431018868618,85.7589494420836,21.8024793856539,57.0333690458977,0
21,18-Apr-2024 22:42:04,Pressure,79.9434685748136,9.11381293808166,67.2770705806658,21.7290077008275,59.6538750193207,0
22,18-Apr-2024 22:42:05,Temperature,71.5780729419641,45.0720799614018,58.6612535268752,21.6355071581483,60.4578625990893,0
23,18-Apr-2024 22:42:06,Humidity,30.7478229587044,7.77320917376448,69.7020577771421,21.6204954864435,61.0287823682179,0
24,18-Apr-2024 22:42:07,Pressure,94.7773936694822,96.6749595829786,97.9760505444904,21.6041545077695,64.6983463681398,0
25,18-Apr-2024 22:42:08,Temperature,81.824794468955,64.5469572189625,83.0205297696402,21.5863598953605,65.5965581449772,0
26,18-Apr-2024 22:42:09,Humidity,67.5172187291895,0.695799435975275,50.7011717298705,21.5110544267391,67.1402343480257,0
27,18-Apr-2024 22:42:10,Pressure,84.5442953265317,8.22693568504168,4.03851944368565,21.4877851331221,68.0814779909573,0
28,18-Apr-2024 22:42:11,Temperature,0.406264105847243,84.7123671961932,30.3528226706008,21.3894377429115,68.3282966540875,0
29,18-Apr-2024 22:42:12,Humidity,28.7051833839967,70.482316516228,16.210750025399,21.3818307055632,67.2507974777507,0
30,18-Apr-2024 22:42:13,Pressure,53.7552416501465,70.1652071199087,12.8666820692608,21.3298612570085,67.4585242342044,0
31,18-Apr-2024 22:42:14,Temperature,96.6579498730288,91.6665394147892,62.2840115228868,21.2846905329523,69.0081409034002,0
32,18-Apr-2024 22:42:15,Humidity,15.4506537958585,0.82710631241083,18.3787357001369,21.1886070110394,70.1216374007772,0
33,18-Apr-2024 22:42:16,Pressure,57.9259595174965,90.8061792029209,13.1188940971854,21.1552881702402,69.7941749382309,0
34,18-Apr-2024 22:42:17,Temperature,92.7816353483626,92.1762248257221,101.991171861267,21.101721129741,75.3771055626479,1
35,18-Apr-2024 22:42:18,Humidity,23.8129755497653,20.2399640397358,93.743690040548,21.0077941751263,72.5824441068929,1
36,18-Apr-2024 22:42:19,Pressure,46.5100519321989,26.8559773259106,70.4758648358112,21.0040852390056,72.3496842112198,1
37,18-Apr-2024 22:42:20,Temperature,47.3135687896744,5.36012608265388,70.7364041378511,20.95973530549,68.7253186158398,1
38,18-Apr-2024 22:42:21,Humidity,47.0121425819571,88.7419297213459,62.1706463932419,20.8647480809848,70.0547028294307,1
39,18-Apr-2024 22:42:22,Pressure,20.2084196620881,81.953246295566,114.632664501219,20.8242342938675,68.7161158964069,1
40,18-Apr-2024 22:42:23,Temperature,16.3884914289979,36.3878824840447,109.719050632546,20.7603489869448,69.1215643778446,1
41,18-Apr-2024 22:42:24,Humidity,51.6692351859988,36.2396059845362,60.0617678992156,20.7333811095327,66.8941968563326,1
42,18-Apr-2024 22:42:25,Pressure,4.14351878591861,65.8829930730961,47.1647396501077,20.6440093304705,69.5285664733689,1
43,18-Apr-2024 22:42:26,Temperature,94.4676231120944,39.3275420859471,91.3153520547012,20.6139058914774,67.803209575975,1
44,18-Apr-2024 22:42:27,Humidity,71.518909698898,90.7787369265558,64.005683875989,20.5326011710761,68.1255845760182,1
45,18-Apr-2024 22:42:28,Pressure,6.62598169294093,19.8699794895498,51.5870781048619,20.4527432728867,69.2988678120151,1
46,18-Apr-2024 22:42:29,Temperature,27.5409845765264,29.4566190273391,92.1666667768398,20.3782557286095,69.5028551252872,1
47,18-Apr-2024 22:42:30,Humidity,72.7426130120337,50.2211729905243,69.911058048124,20.301897002253,71.5268511413976,1
48,18-Apr-2024 22:42:31,Pressure,51.3852169858058,93.0433173393622,69.3273413427619,20.2554823001286,73.7970251704335,1
49,18-Apr-2024 22:42:32,Temperature,58.4837811235644,10.5344546825201,96.4232428776546,20.1889996937168,73.5521423861892,1
50,18-Apr-2024 22:42:33,Humidity,42.9855453460168,4.6264377004987,93.5181781588105,20.1272997873631,73.9968981162223,1
51,18-Apr-2024 22:42:34,Pressure,23.641615509037,24.8163141538564,60.8382520613167,20.0714179023727,75.89512213587,1
52,18-Apr-2024 22:42:35,Temperature,5.8695427869204,32.8239783441227,72.834494763775,20.0168908839133,75.8040579423887,1
53,18-Apr-2024 22:42:36,Humidity,50.3578775300552,34.0286531413208,59.9425629824039,19.9910470884167,77.2596386844076,1
54,18-Apr-2024 22:42:37,Pressure,32.8074530883245,50.2705055474314,52.2837145674447,19.9656831028965,77.476227515741,1
55,18-Apr-2024 22:42:38,Temperature,91.092233920508,97.3821186763558,54.0895182887978,19.9261266383816,76.7414953219335,1
56,18-Apr-2024 22:42:39,Humidity,21.474271974522,59.2144970399599,74.2665763445882,19.8916672001635,78.7512744249663,1
57,18-Apr-2024 22:42:40,Pressure,38.0151649101154,14.2776172727765,43.7704693878194,19.807445277455,82.1680860310162,1
58,18-Apr-2024 22:42:41,Temperature,36.3282795565582,17.3652607541185,99.8976758226319,19.7312904297336,85.5949419035728,1
59,18-Apr-2024 22:42:42,Humidity,21.2581390814092,11.7330045112514,77.4342850779389,19.6848681989984,83.0613099470099,1
60,18-Apr-2024 22:42:43,Pressure,64.071482506344,85.3999152249461,42.2207570220705,19.6294111845903,85.0736318797318,1
61,18-Apr-2024 22:42:44,Temperature,8.01918961921169,25.8621711231007,87.2151706714686,19.5762667010527,85.0592236829605,1
62,18-Apr-2024 22:42:45,Humidity,29.8218401694388,84.4125015822003,114.913143085217,19.5549446770261,83.6396399866194,1
63,18-Apr-2024 22:42:46,Pressure,81.7249903593211,27.4391095716572,71.8198255482208,19.5480854573174,83.1663832499646,1
64,18-Apr-2024 22:42:47,Temperature,76.3550234317168,73.7214129581944,52.9920515267024,19.477460655306,81.6271736327665,1
65,18-Apr-2024 22:42:48,Humidity,38.409455476899,96.2905051986194,55.2794524105198,19.4054445778346,80.6180744707723,1
66,18-Apr-2024 22:42:49,Pressure,86.3561571584373,39.3980068372538,33.1537847055935,19.365169435518,79.3636284222313,1
67,18-Apr-2024 22:42:50,Temperature,30.1806131950866,63.9060271571533,55.8799137882237,19.348104769007,80.3624126939721,1
68,18-Apr-2024 22:42:51,Humidity,26.400178634301,33.4717903199437,94.6341522505044,19.3122218333135,77.4353565419012,1
69,18-Apr-2024 22:42:52,Pressure,14.0196018551279,42.6437350787324,86.5489191856214,19.2162967050128,80.0530703411125,1
70,18-Apr-2024 22:42:53,Temperature,59.567550729519,77.8532994551402,78.4778534828361,19.216067809174,83.4164644923919,1
71,18-Apr-2024 22:42:54,Humidity,7.77777272054186,71.5454049455142,77.7276052426185,19.1292542826586,81.2019786627209,1
72,18-Apr-2024 22:42:55,Pressure,52.3012255482396,9.72853397651495,77.2987067782964,19.0487378006993,79.9060111333603,1
73,18-Apr-2024 22:42:56,Temperature,69.9853051405551,93.28789540146,66.5729705452654,19.0071998340744,80.1622253442597,1
74,18-Apr-2024 22:42:57,Humidity,60.0459591373159,40.2074814534948,53.2685333158774,18.9370138622164,79.7227817892384,1
75,18-Apr-2024 22:42:58,Pressure,37.4410480652964,79.9687579520147,53.7414738523625,18.9180004835671,78.1831168469529,1
76,18-Apr-2024 22:42:59,Temperature,39.7788516333766,90.9789879103122,83.9921561768704,18.9000156263662,77.4040876566457,1
77,18-Apr-2024 22:43:00,Humidity,30.4895153778806,34.0731088702807,71.4296001817941,18.8314844677924,79.4721524487525,1
78,18-Apr-2024 22:43:01,Pressure,65.985034166408,44.6935113022321,83.5299360469398,18.7805257191056,76.7615959137328,1
79,18-Apr-2024 22:43:02,Temperature,75.2996191798051,25.5448820573635,64.2364113069882,18.7703478986271,78.0057652591513,1
80,18-Apr-2024 22:43:03,Humidity,15.9481525100165,13.3144425235216,62.5230593443107,18.7017670409658,78.0455802356399,1
81,18-Apr-2024 22:43:04,Pressure,62.6455388304986,9.91687068507509,56.0577493546449,18.6620170126803,79.4225280949746,1
82,18-Apr-2024 22:43:05,Temperature,51.7383125337254,71.9242278999586,108.052894680561,18.6200995272386,78.9118827376856,1
83,18-Apr-2024 22:43:06,Humidity,68.0654761372214,3.95826752770088,72.2190612053773,18.5756811928023,78.5082808986553,1
84,18-Apr-2024 22:43:07,Pressure,52.9048677240449,30.3050504415299,64.9794483007466,18.5177263650459,80.3926309844659,1
85,18-Apr-2024 22:43:08,Temperature,51.5434416858191,50.2061091548851,51.3066667198579,18.5032835727734,78.0380067856402,1
86,18-Apr-2024 22:43:09,Humidity,62.6172151312724,97.7497325729122,79.2908188963765,18.4756167812672,75.7669704889932,1
87,18-Apr-2024 22:43:10,Pressure,19.1107716739763,1.72129814704706,84.4531661793396,18.4131022483004,70.498735960876,1
88,18-Apr-2024 22:43:11,Temperature,51.8641980114925,71.1454925658897,77.0047223480586,18.3934597925181,74.3128244007865,1
89,18-Apr-2024 22:43:12,Humidity,88.9334793613539,99.7265824399631,81.7072127001264,18.2984428462429,79.336952167907,1
90,18-Apr-2024 22:43:13,Pressure,12.7734403771986,67.0442765907085,45.0409004022072,18.2426416881405,79.8279741933489,1
91,18-Apr-2024 22:43:14,Temperature,66.1285062437979,88.4588123501992,61.0434904509736,18.2037548658218,78.9368218757004,1
92,18-Apr-2024 22:43:15,Humidity,96.3915342041608,86.133464167113,96.7053355601499,18.1823283364134,80.3207688347274,1
93,18-Apr-2024 22:43:16,Pressure,48.8016471938187,88.2110432196221,97.0785551034864,18.1471424241528,79.8461922224681,1
94,18-Apr-2024 22:43:17,Temperature,49.960003186681,6.77186856173879,60.689495952649,18.1176548433732,80.872673994056,1
95,18-Apr-2024 22:43:18,Humidity,27.1761550067826,89.6883092263113,67.3205020777246,18.1106385325973,82.6357589867605,1
96,18-Apr-2024 22:43:19,Pressure,34.7459097880782,39.7206836092416,83.9489266284062,18.0924984767016,83.3366073604992,1
97,18-Apr-2024 22:43:20,Temperature,90.9375134934932,15.5536411225607,67.1468002267082,18.0482005711733,82.6636633052416,1
98,18-Apr-2024 22:43:21,Humidity,18.1218210124441,18.9197930680542,95.7091563671292,17.9762715071734,81.9490218080525,1
99,18-Apr-2024 22:43:22,Pressure,32.2296110762224,31.7705620391961,69.1106214274919,17.8980747012768,85.2697452402825,1
100,18-Apr-2024 22:43:23,Temperature,73.6808005178534,1.36556334163564,53.1931420252189,17.8209470009245,87.8840081365711,1
1,18-Apr-2024 22:41:44,Temperature,32.3005556746557,21.5759649294488,71.4629040849856,44.6540009265631,54.0569878087198,0
2,18-Apr-2024 22:41:45,Humidity,61.5884052662439,96.0304291593947,56.4973974134257,44.5629391768939,55.4014560248062,0
3,18-Apr-2024 22:41:46,Pressure,17.5435215552556,75.5733231136355,65.7747213978269,44.5074896345668,53.9790487237234,0
4,18-Apr-2024 22:41:47,Temperature,75.9324047712104,92.5193585766197,75.6909174480801,44.48225005263,52.8034531135162,0
5,18-Apr-2024 22:41:48,Humidity,13.461775427514,14.7736971041102,68.0389205202347,44.4381642096273,55.6674901888947,0
6,18-Apr-2024 22:41:49,Pressure,52.2846261957315,57.786310152602,96.0453609952914,44.4133801568696,54.4690538577155,0
7,18-Apr-2024 22:41:50,Temperature,72.8350659505191,44.0890804707979,26.9697307380063,44.3163108407463,53.9409363310815,0
8,18-Apr-2024 22:41:51,Humidity,21.4450627537224,11.9811943073578,80.5451392555972,44.2664384170226,53.3218718340205,0
9,18-Apr-2024 22:41:52,Pressure,80.0562360827419,5.9770198348958,72.860413615949,44.1731126572849,55.1540000352756,0
10,18-Apr-2024 22:41:53,Temperature,88.55754430072,56.1152435064706,39.7077558820377,44.1048508517529,54.7049708311432,0
11,18-Apr-2024 22:41:54,Humidity,93.0291324767973,4.71791426708967,33.5896893533495,44.0233735907961,52.3226187698046,0
12,18-Apr-2024 22:41:55,Pressure,93.8671878343502,12.3320384114126,27.9324895524493,43.9971574583301,54.1581726702671,0
13,18-Apr-2024 22:41:56,Temperature,41.2365781399007,17.6929269012685,25.3431661749905,43.9274619188827,54.4802544886721,0
14,18-Apr-2024 22:41:57,Humidity,30.9980274805266,40.2728693699128,26.5694554598413,43.880193193965,54.1285418354506,0
15,18-Apr-2024 22:41:58,Pressure,35.1389671563204,46.0661035396695,15.65799050691,43.8679184537789,53.4884174247872,0
16,18-Apr-2024 22:41:59,Temperature,94.3819725400808,15.6327907423453,10.7372421331002,43.8111544000968,52.0541924856313,0
17,18-Apr-2024 22:42:00,Humidity,73.717503226613,51.0207101916614,92.8670929092532,43.7991080885591,55.7957752866836,0
18,18-Apr-2024 22:42:01,Pressure,44.2825870488699,56.6147091558407,53.1828823704475,43.7943537270024,54.6741580632296,0
19,18-Apr-2024 22:42:02,Temperature,23.9102660179586,81.8406633817509,4.12854752787911,43.7609623000743,56.241601366974,0
20,18-Apr-2024 22:42:03,Humidity,93.7017386515742,9.05431018868618,98.0122444243746,43.6627936140357,59.531033784284,0
21,18-Apr-2024 22:42:04,Pressure,79.9434685748136,9.11381293808166,88.8139659318473,43.6287184733077,58.8900149106181,0
22,18-Apr-2024 22:42:05,Temperature,71.5780729419641,45.0720799614018,85.5401271059269,43.5810198825004,60.1375372710404,0
23,18-Apr-2024 22:42:06,Humidity,30.7478229587044,7.77320917376448,13.194805392841,43.49016720135,57.5096417797,0
24,18-Apr-2024 22:42:07,Pressure,94.7773936694822,96.6749595829786,25.9647038671982,43.4535111947411,59.1052237368058,0
25,18-Apr-2024 22:42:08,Temperature,81.824794468955,64.5469572189625,17.1462591379454,43.4039783268539,55.8317172891082,0
26,18-Apr-2024 22:42:09,Humidity,67.5172187291895,0.695799435975275,65.6558612929337,43.328299569272,55.4295997724769,0
27,18-Apr-2024 22:42:10,Pressure,84.5442953265317,8.22693568504168,62.5862033019604,43.325236476232,54.1442084341676,0
28,18-Apr-2024 22:42:11,Temperature,0.406264105847243,84.7123671961932,36.1006376117574,43.2375335751931,53.7958640960792,0
29,18-Apr-2024 22:42:12,Humidity,28.7051833839967,70.482316516228,61.4716553038609,43.139608301128,55.3874741821114,0
30,18-Apr-2024 22:42:13,Pressure,53.7552416501465,70.1652071199087,22.1216564656035,43.0424132535306,53.2969145650798,0
31,18-Apr-2024 22:42:14,Temperature,96.6579498730288,91.6665394147892,27.8840812843671,42.9627552906204,53.5362068215734,0
32,18-Apr-2024 22:42:15,Humidity,15.4506537958585,0.82710631241083,16.3632108992314,42.9050555502361,49.6587493285393,0
33,18-Apr-2024 22:42:16,Pressure,57.9259595174965,90.8061792029209,56.7581972712402,42.823235933655,51.0843753899038,0
34,18-Apr-2024 22:42:17,Temperature,92.7816353483626,92.1762248257221,31.0815577925937,42.7511663626931,51.8681934609207,0
35,18-Apr-2024 22:42:18,Humidity,23.8129755497653,20.2399640397358,68.9347540698036,42.7290170478465,55.2051490650067,0
36,18-Apr-2024 22:42:19,Pressure,46.5100519321989,26.8559773259106,31.2080654536,42.6967556702411,55.6954940176889,0
37,18-Apr-2024 22:42:20,Temperature,47.3135687896744,5.36012608265388,14.5743409864107,42.6097533445926,57.6087290091943,0
38,18-Apr-2024 22:42:21,Humidity,47.0121425819571,88.7419297213459,13.6966336123837,42.6061819803874,57.6332737280778,0
39,18-Apr-2024 22:42:22,Pressure,20.2084196620881,81.953246295566,61.0116895554877,42.5530616879984,58.490760220047,0
40,18-Apr-2024 22:42:23,Temperature,16.3884914289979,36.3878824840447,56.3188504030229,42.499533732494,57.2789978531879,0
41,18-Apr-2024 22:42:24,Humidity,51.6692351859988,36.2396059845362,63.1563883326668,42.4419315877971,55.3259846115293,0
42,18-Apr-2024 22:42:25,Pressure,4.14351878591861,65.8829930730961,30.1835079895771,42.3922984930098,57.1817256429199,0
43,18-Apr-2024 22:42:26,Temperature,94.4676231120944,39.3275420859471,67.5600673302431,42.3391662191786,57.5916141158024,0
44,18-Apr-2024 22:42:27,Humidity,71.518909698898,90.7787369265558,55.6507962901348,42.2832176083594,58.3450448804539,0
45,18-Apr-2024 22:42:28,Pressure,6.62598169294093,19.8699794895498,81.6417583964658,42.2031179258889,60.790716799243,0
46,18-Apr-2024 22:42:29,Temperature,27.5409845765264,29.4566190273391,0.0142716379085583,42.1640905932671,58.3350602210206,0
47,18-Apr-2024 22:42:30,Humidity,72.7426130120337,50.2211729905243,28.5652665563281,42.0915860584927,57.9752368599469,0
48,18-Apr-2024 22:42:31,Pressure,51.3852169858058,93.0433173393622,54.6685177592921,42.0816058704754,62.7101002846539,0
49,18-Apr-2024 22:42:32,Temperature,58.4837811235644,10.5344546825201,98.5737173255436,42.015298986021,62.1411529564371,0
50,18-Apr-2024 22:42:33,Humidity,42.9855453460168,4.6264377004987,16.4464051016059,41.9273273902018,63.254014213677,0
51,18-Apr-2024 22:42:34,Pressure,23.641615509037,24.8163141538564,60.1362417586483,41.9149392201971,60.6876796016918,0
52,18-Apr-2024 22:42:35,Temperature,5.8695427869204,32.8239783441227,72.1539819413144,41.9060698950428,58.6164632097634,0
53,18-Apr-2024 22:42:36,Humidity,50.3578775300552,34.0286531413208,34.9646078780302,41.9031392516124,57.5363596081521,0
54,18-Apr-2024 22:42:37,Pressure,32.8074530883245,50.2705055474314,7.56638495601278,41.8479291591371,58.2614676284676,0
55,18-Apr-2024 22:42:38,Temperature,91.092233920508,97.3821186763558,31.9579342012534,41.7538779552453,57.7565455005278,0
56,18-Apr-2024 22:42:39,Humidity,21.474271974522,59.2144970399599,62.4280289378801,41.6951118772858,59.3113490720496,0
57,18-Apr-2024 22:42:40,Pressure,38.0151649101154,14.2776172727765,92.1581517892186,41.6034287314226,56.2861276699502,0
58,18-Apr-2024 22:42:41,Temperature,36.3282795565582,17.3652607541185,78.8099617351526,41.5136019283092,56.1189258205373,0
59,18-Apr-2024 22:42:42,Humidity,21.2581390814092,11.7330045112514,79.9116265144874,41.4345593793608,55.4430645816297,0
60,18-Apr-2024 22:42:43,Pressure,64.071482506344,85.3999152249461,68.7977642449243,41.4335962337695,56.2846236272087,0
61,18-Apr-2024 22:42:44,Temperature,8.01918961921169,25.8621711231007,93.5862742374864,41.4292073521654,56.7040110503693,0
62,18-Apr-2024 22:42:45,Humidity,29.8218401694388,84.4125015822003,64.8651901261952,41.3445336835722,56.0812019972996,0
63,18-Apr-2024 22:42:46,Pressure,81.7249903593211,27.4391095716572,7.30586585892318,41.2893935754646,58.8692565697674,0
64,18-Apr-2024 22:42:47,Temperature,76.3550234317168,73.7214129581944,63.3977492134826,41.2176684466931,59.4065044223366,0
65,18-Apr-2024 22:42:48,Humidity,38.409455476899,96.2905051986194,0.952944488848972,41.1584229565396,60.2391406772268,0
66,18-Apr-2024 22:42:49,Pressure,86.3561571584373,39.3980068372538,44.4536027448454,41.1197284819644,64.8162835179837,0
67,18-Apr-2024 22:42:50,Temperature,30.1806131950866,63.9060271571533,34.4349245534442,41.0470854012135,62.9128394073029,0
68,18-Apr-2024 22:42:51,Humidity,26.400178634301,33.4717903199437,92.179960973552,40.96397555423,61.4152107575855,0
69,18-Apr-2024 22:42:52,Pressure,14.0196018551279,42.6437350787324,32.391457229867,40.8843725312066,59.8205863592412,0
70,18-Apr-2024 22:42:53,Temperature,59.567550729519,77.8532994551402,22.5404844351046,40.8067029654945,58.024302651184,0
71,18-Apr-2024 22:42:54,Humidity,7.77777272054186,71.5454049455142,65.4074896073702,40.7847745361465,59.4246501438182,0
72,18-Apr-2024 22:42:55,Pressure,52.3012255482396,9.72853397651495,53.9837661290196,40.7484616322629,59.6717707042993,0
73,18-Apr-2024 22:42:56,Temperature,69.9853051405551,93.28789540146,8.0152189844785,40.7149248932996,58.6453670835048,0
74,18-Apr-2024 22:42:57,Humidity,60.0459591373159,40.2074814534948,53.8044802549229,40.6634938214483,56.2247472435565,0
75,18-Apr-2024 22:42:58,Pressure,37.4410480652964,79.9687579520147,23.4161467900609,40.5646807359102,57.8617651569727,0
76,18-Apr-2024 22:42:59,Temperature,39.7788516333766,90.9789879103122,93.6006187406246,40.5063791106118,56.7046082128317,0
77,18-Apr-2024 22:43:00,Humidity,30.4895153778806,34.0731088702807,34.4829847798963,40.4101724138112,54.388268302617,0
78,18-Apr-2024 22:43:01,Pressure,65.985034166408,44.6935113022321,38.4961652681543,40.357208667037,55.7084487847663,0
79,18-Apr-2024 22:43:02,Temperature,75.2996191798051,25.5448820573635,14.3292028241228,40.2803002311931,58.2983791586545,0
80,18-Apr-2024 22:43:03,Humidity,15.9481525100165,13.3144425235216,11.7656208772786,40.231998735895,61.8337192980205,0
81,18-Apr-2024 22:43:04,Pressure,62.6455388304986,9.91687068507509,75.7518491268296,40.154337848049,62.3645279849239,0
82,18-Apr-2024 22:43:05,Temperature,51.7383125337254,71.9242278999586,83.1501082665572,40.1435351792597,59.1494190916137,0
83,18-Apr-2024 22:43:06,Humidity,68.0654761372214,3.95826752770088,8.20067963640194,40.1278585664842,58.46202533332,0
84,18-Apr-2024 22:43:07,Pressure,52.9048677240449,30.3050504415299,68.3863474811961,40.1159398746381,54.9225878850231,0
85,18-Apr-2024 22:43:08,Temperature,51.5434416858191,50.2061091548851,58.9995396272084,40.080602144286,56.6347325323992,0
86,18-Apr-2024 22:43:09,Humidity,62.6172151312724,97.7497325729122,32.6068077709068,40.0237419383276,59.9095491079616,0
87,18-Apr-2024 22:43:10,Pressure,19.1107716739763,1.72129814704706,19.9462145514582,40.0195598249287,61.6932593717339,0
88,18-Apr-2024 22:43:11,Temperature,51.8641980114925,71.1454925658897,31.8331345651412,39.9440037067082,61.7681981977157,0
89,18-Apr-2024 22:43:12,Humidity,88.9334793613539,99.7265824399631,28.4068001560043,39.8995742485523,60.9750953673346,0
90,18-Apr-2024 22:43:13,Pressure,12.7734403771986,67.0442765907085,30.8417510471409,39.8654586183065,61.0310998672186,0
91,18-Apr-2024 22:43:14,Temperature,66.1285062437979,88.4588123501992,3.7603757207563,39.8187725739381,59.6276481980497,0
92,18-Apr-2024 22:43:15,Humidity,96.3915342041608,86.133464167113,91.2810867555684,39.7734345121793,62.5018179681702,0
93,18-Apr-2024 22:43:16,Pressure,48.8016471938187,88.2110432196221,30.7792665535586,39.7718576969648,61.0755781779873,0
94,18-Apr-2024 22:43:17,Temperature,49.960003186681,6.77186856173879,47.223683655157,39.7197472797525,66.0864219737512,0
95,18-Apr-2024 22:43:18,Humidity,27.1761550067826,89.6883092263113,24.8772660264057,39.6505371343472,66.1991815706661,0
96,18-Apr-2024 22:43:19,Pressure,34.7459097880782,39.7206836092416,19.8548807263436,39.5760795590582,69.9420162876885,0
97,18-Apr-2024 22:43:20,Temperature,90.9375134934932,15.5536411225607,53.2572415170731,39.4974343529221,66.1885304562912,0
98,18-Apr-2024 22:43:21,Humidity,18.1218210124441,18.9197930680542,35.3323208497709,39.4815681500654,66.4877891037703,0
99,18-Apr-2024 22:43:22,Pressure,32.2296110762224,31.7705620391961,38.0978621828187,39.3869084564863,64.17273417453,0
100,18-Apr-2024 22:43:23,Temperature,73.6808005178534,1.36556334163564,44.951530686754,39.368697087134,60.1979613505906,0
1,18-Apr-2024 22:41:44,Temperature,32.3005556746557,21.5759649294488,47.6844021214143,74.449225631555,36.8902953291617,0
2,18-Apr-2024 22:41:45,Humidity,61.5884052662439,96.0304291593947,45.7453809764406,74.4314410763666,39.9271083734221,0
3,18-Apr-2024 22:41:46,Pressure,17.5435215552556,75.5733231136355,55.8580625300957,74.3659313002226,39.9743676224701,0
4,18-Apr-2024 22:41:47,Temperature,75.9324047712104,92.5193585766197,42.5842689037686,74.3092128577218,40.1988179956257,0
5,18-Apr-2024 22:41:48,Humidity,13.461775427514,14.7736971041102,70.4474911349455,74.2297004690095,42.2704033024704,0
6,18-Apr-2024 22:41:49,Pressure,52.2846261957315,57.786310152602,38.734873342556,74.2047088581353,41.5523859614235,0
